city,review_title,reviewer,reviewer_origin,scrapday,postcode,streetaddr,post_date,country,review_comments,score,name
Kuala Lumpur,average,Wondering_Haggis,"Edinburgh, United Kingdom",2016/10/08 22:18:51,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-12-06,Malaysia,Nothing to write home about but OK. average sums it up really,3,Cititel Mid Valley
Kuala Lumpur,Simple yet good,CitYGal2712,"Petaling Jaya, Wilayah Persekutuan, Malaysia",2016/10/08 22:18:51,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-12-06,Malaysia,"Just Skip the superior room and try out the Deluxe room. Spacious modern, new, corporate looking room. Bathroom was big with separate shower. Room was Comfy, Overall great stay and near to the mall.",4,Cititel Mid Valley
Kuala Lumpur,Great location and good value,Fusiondragon,"New York City, New York",2016/10/08 22:18:51,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-12-01,Malaysia,"If you love to shop, you'll love this hotel. It's connected to 2 huge shopping malls, 1 regular mall and 1 high-end mall. The food level has EVERYTHING. The breakfast buffet was wonderful and had so many different choices. Room was a little on the small side. The staff was very friendly. Definitely recommended!",5,Cititel Mid Valley
Kuala Lumpur,Good location but hotel was okay,SonevaE,"Bangkok, Thailand",2016/10/08 22:18:52,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-11-29,Malaysia,"Overall, this hotel was average. I have been to several hotel properties and this definitely was not value for money. When we arrived, we had checked in very late and were very tired. The rooms that we had requested were not available and we had to pay the same price!! We also needed an extra bed in one of the rooms and we waited for half hour and it did not arrive. . We had to call again for it to come and other extra amenities because half of the things did not work in the room. I have to say the location is excellent, especially it is right next to the Mid valley Megamall but a bit of a drive to KL CC. The rooms definitely look a lot better in the pictures than in real life.",3,Cititel Mid Valley
Kuala Lumpur,"Nice Rooms, Good Service, Average Location in KL",minghui79,"Singapore, Singapore",2016/10/08 22:18:52,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-11-24,Malaysia,"We stayed at Cititel Mid Valley as our friends were attending a wedding dinner at the nearby Gardens Hotel. We were given a superior room at level 15 which had a nice view of KL city. Contrary to other reviewers, the size of the room was ok and it was generally very well-maintained. My minor gripe was the cable TV which offered very limited selections of Channels.Service - The lobby of Cititel was like a busy command centre, always busy with guests considering the huge number of rooms this business hotel has. Check-in and check-out took a while but we found the smiley staffs to be courteous and accomodating most of the times. Meals - We had breakfast at the hotel lobby and it was generally good with a wide selections. As usual, breakfast period gets very busy and I could see the overworked staffs trying their very best to serve the guests. Location - the Hotel is served by the erratic KTM Commuter Station which made public transportation a nightmare. There was however a frequent shuttle bus service from the adjoining Mid Valley Mall that connected to the Bangsar LRT Station. From the LRT Station, we could get to anywhere in KL easily within 30 minutes. However, I won't consider the hotel to be strategically located for an average first time tourist unless they are contented with shopping within Mid Valley Mall.Price - The price is relatively steep for a business hotel with no other facilities. A swimming pool would be a plus even though I could foresee the crowds.Overall - The room was great, the service was good for a busy hotel, price was slightly on a high note and the location was only so-so in my opinion. I would still recommend if you like a comfortable stay with good service.",4,Cititel Mid Valley
Kuala Lumpur,Good location and service by hotel,Quyyoom,,2016/10/08 22:18:52,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-11-17,Malaysia,"Overall all good experience, staff are cooperating, breakfast having good collection. I stayed with my family (spouse and two kids) from 10-Nov-11 to 15-Nov-11 and having following concerns.Level-3 SPA is offering sex services openly and bravely not only in level-3 but in any room by just making a call from room telephone (extension 5).Hotel is not safe at all for families since outsider can access any cooridor and level-3 girls are flying everywhere (may be good demand from guest).Internet is wrost, very bad connectivity and speed, I simply wasted my money.Extension of checkout time is extremely costly, for two hours hotel asked me to pay 215 MYR which is only 50 MYR less then the one night stay.Hotel has to improve the security of their guests by restricting the outsiders and if they want this hotel ""family friendly"" they should stop the prostitution (level-3) immediately.This hotel may be an Heaven for a person who is alone and want illicit relationship during his holidays. But not recommended for families",3,Cititel Mid Valley
Kuala Lumpur,excellent,David F,"Morundah, New South Wales, Australia",2016/10/08 22:18:52,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-11-06,Malaysia,"Small rooms but who cares, price was right, central to Georgetown, staff were all great and friendly and helpful. Breakfast, if you cant find something here, then you are not looking, extensive selection of asian and european foods. Returning after 23 years away it was a great central place to stay and catch up with old friends and a central place to do business. Anyone who winges for the price will never be satisfied. I would stay again and recomend it to my friends.Beds are a bit firm, but after a big day out, no problem.",5,Cititel Mid Valley
Kuala Lumpur,"Small Room, Great Location",jazzmate,,2016/10/08 22:18:52,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-10-29,Malaysia,"If shopping in on your mind, this could be the best place. Parking for hotel guests are difficult during weekends as they are shared with mall visitors even though parking entrance is kept separated. Not big enough space.Mid Valley Shopping Mall is attached so convenient for eateries and bargain hunting.",3,Cititel Mid Valley
Kuala Lumpur,Super Convenient,Me^Only,"Singapore, Singapore",2016/10/08 22:18:53,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-10-26,Malaysia,"I booked this hotel 2 days (on 13 Oct) before my trip (15 Oct) (Which is really last min) on the Hotel own website & got a rate of the Superior room@ S$90; which I think is so reasonable (Comparing the rate of the same hotel on some other website). And I also check out Hotel Boulevard rate, which charge btw S$145 to S$150 on different Hotel booking website.Took the Coach from LCCT to KL Sentral & Transfer to KTM Komuter to Mid Valley @ RM$1.00. Reach Mid Valley station in under 5min. Walk up the station & follow the crowd to the mall :D Entrance via the escalator. Saw Cititel exterior along the way.I walked in the Mall for about 3min & reach the central podium with the Information counter on the left; here I turn & walked about 30m & turn into a side corridor before Coffee Bean. The Hotel have a side entrance (By the side of Dragon-I restaurant; that lead U directly to the Mall. How wonderful :DCheck in was a breeze, atleast for me @ 2pm sharp. I was attended by Siti at the Check out Counter (Cos no one was there to Check out & Check in counter already have guest checking in). I told Siti my request in my booking & that I am there to give a friend a surprise (That friend only arrived at the same hotel later that evening). And under 10min I was given my room key & was ask if I prefer The New Straits Time or the Chinese Paper. I took the Lift to the 12th floor & was so glad to find a room with a Queen bed as requested, not to mention the View that look towards KLCC (Petronas Twin Tower).......The room have a Ceiling fan, LCD TV, Coffee & Tea (with electric kettle), an Empty fridge (Which I can stock up on later), a study desk with the hairdryer at the drawer below.The shower room have the Gel that work well both as a Shampoo & Shower Gel. Soap, Toothbrush with Toothpaste are also provided (Yeah, U dun have to bring a single of those). The shower stall is big enough (Unless U plan to do Kungfu while shower).The carpet on the bedroom side looks new to me & have no stains. The room is Big enough even if 2 people are in it. And they provide bedroom slipper too.Right out of my bedroom window, I can see Hotel Boulevard on my right, Petronas Twin Tower infront of me & Mid Valley KTM Station down there. Although the Big Aircon Fan duct of the Mall is abit noisy during the day, it does not cause any disturbance to my sleep at nite (I believe It was turn off before midnight). The water flow in the water basin is very slow (Not sure if it is just the room I am in).On one of the morning, I just wish that the Cleaner do not start Vacuuming the corridor before 10am (I can hear the vacuuming before 9am, outside my room). And Maybe because my room was only 1 room away from the housekeeping storeroom, I can hear sound coming from it, especially when they push their trolley on the concrete floor. Otherwise, the housekeepers that i met are friendly, they greet guest good morning when they see U & not just smile at U.On my stay I can hear One of Lift door smashed closed with a Loud metal bang (It happen to the lift nearer to the phone by the window. (Last lift on right side as U face KLCC) & I can hear from my room 1202. And the fan; will start creaking after it is turned on for sometime, otherwise the Aircon work good for me too.And i noticed that the Hotel allow Guest to self check out (This if you want to avoid the Queue). My check out at the counter was a breeze but I definitely did not find the Girl Friendly enough (She forgot to smile).I could spend 3 full day at the mall connected to it & not get sick of it. One never have to worry about not enough to eat, shop or see. The McDonald at the mall basement open early & not to mention other breakfast place around the mall.I simply love Cititel Mid valley (Though I initially thought it gonna be like Cititel Georgetown where I have recently stayed in). I will be back with my Family & stay in the same Hotel; if I head in that direction in the near future.For the rate i paid, I like this Hotel. Good Job Cititel Mid Valley, Keep up the good work & make sure all room are well maintain as usual.",4,Cititel Mid Valley
Kuala Lumpur,very good location for shopping convenience,PrincessStrawberry,Philippines,2016/10/08 22:18:53,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-10-18,Malaysia,"Cititel Mid Valley is a haven for people who likes to shop a lot. The mall beside the hotel is huge with tons of branded boutiques to choose from. Do not expect so much on the hotel rooms, they maybe a bit small compared to most hotels. If you are traveling alone, maybe this won't be a big issue, if you are traveling with a companion, just check with the hotel first if they have rooms to fit your requirements. The room is complete with a double size bed, small bedside tables, a closet, flat screen tv, kettle (2 cups, coffee, tspoon, creamer, sugar and tea), you are also provided with 2 bottles of mineral water daily. The bathroom is a bit small too with just shower and no bathtub. Cleanliness, is a small issue though. There's dust everywhere, the kettle tray is very dusty, they do not use a trash bag on the bins. I also do not think that they spray the room with an air freshner or something after making up the room. The hotel staffs are very friendly. The wifi is not free, you pay Rm30/day for the connection that is really bad. It goes on and off in minutes. I couldn't stay long without being cut off. If you are traveling and you like to go out a lot, then staying in this hotel will not give you any problem at all. My friends are able to pick me up from my hotel without any hassle, i think there is a small traffic jam on the way to the hotel but compared to other hotels, this is much accessible to them. If you are meeting with friends and plans to go out and not stay in the hotel, it is best for you to meet them outside the hotel, in the entrance since parking maybe a problem.",4,Cititel Mid Valley
Kuala Lumpur,Best for shopping trip!!,Hengor,Malaysia,2016/10/08 22:18:53,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-10-16,Malaysia,"Cititel Mid Valley is really a gem in the city. You can access to all the shopping malls conveniently. The staff are friendly and helpful. Though the Superior room is likely smaller, but you can get nearly what you need. I will definitely come back on my next trip.",4,Cititel Mid Valley
Kuala Lumpur,top for shopping maniacs....,adaminksi,Bali,2016/10/08 22:18:53,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-10-11,Malaysia,"stayed here for 3nights. got the suggestion from a friend living in KL. and hes was not wrong. from the lobby you walk in seconds to this huge shopping mall with all franchises you can imagine. my wife really enjoyed it (...as you can imagine). rooms were clean and good value for money. Location is great for shoppers, however coming back from town using a cab , we were often forced to take circles around the area before ending in front of the lobby. will stay again here",5,Cititel Mid Valley
Kuala Lumpur,Some short comings,wadia13,hong kong,2016/10/08 22:18:53,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-10-03,Malaysia,"Overall room quality was average but with a few significant short comings. Room safe was not working. TV remote missing battery cover. And hot water in shower was luke warm at best. Not hot at all. Bed sheets not 100% clean either, had small spots on them. Hope management will resolve these issues.",3,Cititel Mid Valley
Kuala Lumpur,great location and acceptable stay,weiwei2,Malaysia,2016/10/08 22:18:55,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-30,Malaysia,"i stay in this hotel for many times. The price has increased yet the service does not improve. Check in is very slow (average 3 minutes per guest even for me who have corporate account with the hotel). The process is made even worst due to lots of guests all the time, thanks to the great location of the hotel. Midvalley megamall is one of the biggest in KL and has plenty of stuff you can shop for, including 2 big book shops (MPH and Borders). The hotel room is small. It has both air cond and ceiling. corporate rate comes with free internet but the speed is very poor except in off peak hour such as early morning. Breakfast is average. The choice is decent but repetitive and lacks of cheese and salmon. The boil egg is nice, though. Doesn't come with gym or swimming facility and rather expensive for a 3 stars hotel. However, location is the greatest advantage of this hotel. It is better if the hotel can have sort of loyalty reward program",3,Cititel Mid Valley
Kuala Lumpur,Excellent Location & decent stay,anir2k,"Bengaluru (Bangalore), India",2016/10/08 22:18:55,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-22,Malaysia,It's a decent hotel probably meant for ndians. The only hotel at Malaysia where I found Indian plug points. Room is a small one but compact. Location is brilliant. Just next to the gigantic shopping mall. There is another one within 100 mts. Even the subway station is also within 200 mts. Surely a place where you can use a public transport instead of taking a taxi. Overall a good stay. Breakfast is also good.,4,Cititel Mid Valley
Kuala Lumpur,"A fine business hotel, shame about the rooms!",PilotMike2009,Constant Traveller,2016/10/08 22:18:55,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-18,Malaysia,"I stayed at the Cititel Mid-Valley in Sept 2011, after having to check out of the Summit Hotel because my room was dirty and the bathroom stinky. Overall I found that the Cititel is a fine business hotel. You will be able to stay there without worries: it's safe, it's busy; it offers all the right services; it's clean; and it's modern. But, it is not without it's quirks. I paid $80 a night for my room.The building itself is relatively new and modern. It's a big hotel -- about 700 rooms, on 29 floors. Because of it's size, highway access is a bit of an issue. The hotel and it's adjoining mall are on a hill-top, and the roads getting into the hotel twist and turn around the buildings. The roads are usually one-way and -- in my visit -- always jammed. Getting a taxi also is an issue -- there generally is a queue every morning for taxis, so get in line early.The lobby is bright and spacious, check in was fast (but I saw long lines at check-out, so again, get in line early), there's an abundance of elevators and the staff is very helpful.In the lobby there are two restaurants and a bar. The larger restaurant is also the breakfast buffet, which is absolutely top-notch. The bar is boring and dead, although they did have a nice malbec from Chile that surprised me. The rooms are tiny, and I mean T-I-N-Y. This is not a hotel to bring the family -- you simply won't fit. There's no room for a luggage rack for your suitcase; in fact, there's barely room to walk around the end of the bed. The bathrooms also are super-small. Now everything is clean, and worked fine, so I'm not complaining. But look at the photos to see how I had to store my suitcase.The in-room internet worked fine and fast, although you have to renew your password daily. There was no luggage rack in the room. There was no 110v electricity for my razor. There was free bottled water and a mini-bar.Special safety note: the bath towels are stored on a rack above the toilet. I accidentally pulled down a towel as I was reaching for it from the shower and, sure enough, it fell right into the comode. Ever try to dry yourself with a soaking wet towel? So please -- put the lid down.One other minor annoyance: there are five elevators, and service is generally good. But the call button doesn't always light up when you push it to call an elevator, an dthey don't always chime when the arrive at your floor to pick you up. So you have to keep spinning, like a dervish, to see if a lift has arrived! (Maybe other floors don't have this problem.)The shopping mall is excellent. It's brighly lit, jammed with shops; there must be a dozen restaurants, and on the 4th floor is a movie theater with 29 different screens. This is a huge upgrade from the dingy and disorganized shopping mall at the Summit Hotel.Overall, this hotel will work fine for the single traveller or a two-some that is traveling light.",3,Cititel Mid Valley
Kuala Lumpur,Convenient location for shopping,vamosahora,"Port Coquitlam, Canada",2016/10/08 22:18:55,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-15,Malaysia,This hotel is attached to a huge shopping mall in KL. It is somewhat south of downtown but easy enough to get to by train. The rooms are small but clean and comfortable. Our price included quite a diverse buffet breakfast. Book online and save money.,3,Cititel Mid Valley
Kuala Lumpur,good hotel,VP78,India,2016/10/08 22:18:55,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-15,Malaysia,"loved staying at cititel hotel, since its centrally located,very closeby to malls,shopping centres,friendly ambience.Good Staff.",4,Cititel Mid Valley
Kuala Lumpur,Budget Hotel at a good location,OnmoveAlways,Singapore,2016/10/08 22:18:56,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-13,Malaysia,"This hotel is link to the shopping mall - Mid valley. a good cheap hotel to stay and relax. Shopping Cinema, Spa, everything at 1 place. Rooms are small but cheap, cant complain.",3,Cititel Mid Valley
Kuala Lumpur,Convenient Location if u plan to be at MidValley Mall,Penangite01,Malaysia,2016/10/08 22:18:56,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-13,Malaysia,"I stayed here as the hotel is attached to the MidValley Mall. Overall the hotel is quite clean e.g. bedsheets, and overall condition of the room. I was on the non-smoking 8th floor which faces the KL Twin Towers. I just stay for 1 night over the weekend. The lobby area can get very busy sometimes, and hotel parking is not too bad as I managed to find it easily coming in at around 11am. Just make sure u validate the parking ticket on the machine so that it is free.",3,Cititel Mid Valley
Kuala Lumpur,great for short stay,Catgirl196,"Christchurch, New Zealand",2016/10/08 22:18:56,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-09-02,Malaysia,"great hotel for a few nights, room not overly big but all you need and lovely and clean, you can make a cup of tea etc. Hotel staff amazingly friendly and helpful. Hotel attached to mall so plenty of shopping available and only a short walk under cover to the train station. Reasonable breakfast available.If you want non smoking make sure you book in advance as didn't appear to be many floors non smoking.",4,Cititel Mid Valley
Kuala Lumpur,Great location!,YenBella,"Kuala Lumpur, Malaysia",2016/10/08 22:18:56,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-08-11,Malaysia,"Great for shopping as it is right inside Midvalley Megamall. Rooms are newly refurbished, though very very small. The twin beds have no space between them, so those sharing a room beware. Toilet is pretty small, but overall room meets basic requirements.Breakfast has good spread, staff friendly.",4,Cititel Mid Valley
Kuala Lumpur,Close to the shopping mall and transport,gotraveller88,"Sydney, Australia",2016/10/08 22:18:56,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-08-02,Malaysia,This hotel was smack bang next to a major shopping centre. very convenient but still a business hotel - a bit small and squishy in the room but still good price for what you get.,4,Cititel Mid Valley
Kuala Lumpur,Convenient Location,dreamchaserez,"Kuala Lumpur, Malaysia",2016/10/08 22:18:57,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-30,Malaysia,The room is compact. Condition is slightly looking worn but is clean overall. The hotel itself is strategically located next to Mid-Valley mall where a small passage lead to the mall itself. If shopping is your primary concern this would be a great Hotel to stay. The provided breakfast is nothing out of ordinary but enough of choices.Limited parking at this hotel. Condition which did not change for few stay. Security of the hotel can be further improved as noticed anyone can enter the hotel floor. Slow service at reception.,3,Cititel Mid Valley
Kuala Lumpur,Good Location Hotel,swordfish01,"Singapore, Singapore",2016/10/08 22:18:57,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-29,Malaysia,"Hi,Would like to say a few things about this hotel.1) The location of the hotel is strategic, within well connected with Midvalley shopping complex, train stations, taxis are easily accessible from the hotel entrance area.2) Booked a deluxe room, high floor, room was spacious, overlooking the KL tower, Petronas Twin Tower and overall the city view.3) CAR parking (CitiTel allocated) is limited and its on first come first serve basis. Overall I didn't have any problem parking my car at the basement during the day or night during my stay.4) Wifi is NOT free, chargeable per day is Malaysian Ringgit 30. Speed was average only, but consistent connection.5) Front Desk- were very helpful in getting the rooms early and late check-out too was allowed. They were great,No issues with them,they were full of smile and helpful whenever you are at the lobby area.6) The hotel even had express checkout, whereby you drop your key cards in an envelope and write all the required information on the envelope and drop it at the front desk area, no waiting and efficient (of cause the credit card details are given already..:),they can post you the bills or even email to you)7) The bathroom tiles needs a changed,it looks old and thrashed out, bathroom is big and spacious.8) The furniture's in the room are just ok, perhaps the management can provide a better working table instead of a long glass panel table which the width is small and felt uneasy put my hands on it and working with my laptop. Carpets needs to be changed as many cigarettes marks visibly seen (my room was a smoking room).9) Bed is good and comfy,no issues of having a comfortable sleep.10) Has a LCD tv, channels seems to be limited, nothing of interesting.Overall a good location hotel, for shopping, and easy access to and within the city center.",4,Cititel Mid Valley
Kuala Lumpur,Comfortable and convenient,Andytt,"Kuching, Malaysia",2016/10/08 22:18:57,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-20,Malaysia,Stayed here few times over many years. Rooms are clean but is quite old. Easy access to Mid Valley megamall which is a great plus for those who love shopping there. Great buffet breakfast too with lots of choices. Would come back!,4,Cititel Mid Valley
Kuala Lumpur,Regular visitor to the hotel but shocked they have a brothel within the hotel!,Diving-Addiction00,"Singapore, Singapore",2016/10/08 22:18:57,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-19,Malaysia,"Despite staying at this hotel since 2005, I have in the past given a good review of this hotel because of the price and location and comfort of this hotel.However, two major issues about this hotel damage the quality of this hotel for me:1) The management's attitude and in action towards the massage center on the 3rd floor which is essentially a brothel and is frequented on a regular basis from 11am-11pm by outsiders who also have access to all floors in the hotel.2) The inadequate parking which continues to plague this hotel. For families and visitors to Malaysia who rent cars and need a parking space, this hotel does not guarrantee adequate parking facilities and at times, struggles to justify its policy's on handling outstation guests who then end up spending 45 minutes to an hour in the shopping center parking area looking for an empty space.That is, IF you can find a parking space and parking is not cheap. An over night parking charge from 9pm-10am will cost you RM16.00.I have more than sufficient proof of the brothel in question on the 3rd floor so to deny such a place exists within the hotel would be pointless.I also have an issue with the hotel's smoking policy in the lobby. It is supposed to be smoke free but the management are too lax about this.Management NEEDS to either ensure the SPA on the 3rd floor provides a PROPER massage and gym services or close the brothel. You can't have both!Hotel gets a bad review because of this.",2,Cititel Mid Valley
Kuala Lumpur,"Okay hotel, good location. Need improvement !",nickelly,Singapore,2016/10/08 22:18:57,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-18,Malaysia,"I had stayed in this hotel for a week on business purpose. This is the 2nd time I stay in this hotel, the first time feel ok. However, the 2nd time I feel uncomfortable to stay. The bathroom is old, not clean. The pillows were too soft and flat.The work desk and and the side table both very dusty, even the phone has a layer of dust !The mini bar's door also cannot close tightly.The wifi connection is slow too. I cannot watch youtube at all.it was noisy outside my room as my room near to to the store room. I do not take the hotel breakfast, I went 2 days for McDonald near the cinema and 2 days to the Indian mamashop outside the building, opporsite The coffee beans. Overall, I can only say the location is good because it is attached to the mid valley shopping mall. On top of that, we got a corporate rate consider quite reasonable as complimentary wifi and good location. Other than that, I cannot think of a good reason to stay there. But I will definitely go back for business trip. I hope to see the hotel will improve the cleaniless of the room, then I will be happy to stay !",3,Cititel Mid Valley
Kuala Lumpur,Friendly staff Convenient location!,vilas_vaidya,Bangalore,2016/10/08 22:18:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-16,Malaysia,"Stayed here since Mid April for about 2 months! Location is very suitable. There are 2 Malls in the same complex, which has plenty of food courts and restaurants! Both the malls are always bubbing with life and do not make you feel bored. Yes, rooms are smaller as others have said, and so are bathrooms ! There is no gym ! No swimmig pool !TV channels are limited. If you get a room facing east, then you get a good view of city ,PetronasTowers and city as well ! Love this place ! Would always stay here whenever I am in KL !",5,Cititel Mid Valley
Kuala Lumpur,"Good location, but rooms are a bit small",jamoca84,"George Town, Malaysia",2016/10/08 22:18:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-14,Malaysia,"Had the superior room and it was a little bit smaller than I thought. Love the location though as it is above Mid Valley. The room is slightly more older looking, but thankfully clean.",3,Cititel Mid Valley
Kuala Lumpur,"Appalling service, worst experience I have ever had!!!",Skyfranple,"Singapore, Singapore",2016/10/08 22:18:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-13,Malaysia,"On 17 May, I tried to book a room at Cititel for 21 May. The website was appallingly slow. I tried 3 times before I finally got through to the final page. By that time, I was too frustrated to pay much attention to the details.To my horror, I realized after confirming the transaction that I have forgotten to change the default date of 17 May to 21 May.I immediately canceled my reservation! I called the help desk to explain and a manager by the name of Mr. Ronnie was kind enough to offer to waive the charges (RM250) of my booking upon hearing my explanation. I requested also for him to send me an email confirming our agreement. To which, he agreed. It was pleasant up to then. It all went downhill from my stay on. I checked in to the hotel on 21 May at 1:45pm. I asked the front desk officer if i could check-in 15 minutes earlier as the official check-in time is 2pm. She replied that i can only check-in at 3pm without so much as an apology!!! I asked for an explanation and she simply said that the hotel was fully booked and it was an ongoing problem therefore implying that i should just accept it as it is!I lost my patience then! I asked her how come the problem hasn't been resolved if it has been going on for some time. Instead of assuaging my frustration, she went on to comment ""it is the management's fault and yet as front liners, we are the one who has to bear the brunt of the problem!"". I decided that something has to be done. Hence i asked her how can i write an official feedback to the management to highlight the problem instead of taking it out on her. Her immediate response was to check if there were other rooms available!!! Within 5 minutes, i managed to check-in to my room!!!Such service is atrocious!!! So Cititel is prioritizing guests who complaints as opposed to guests who asked politely? After my unpleasant stay, I fully expect to receive some updates on the refund promised to me. Unfortunately, i didn't hear from Mr. Ronnie nor anyone from Cititel. Thinking that they may need time to process the waiver, I waited for 2 week before calling up to clarify.I found out that Mr. Ronnie is out of the office and he didn't leave any records of our conversation nor did he follow through with any actions. Because of Ronnie's irresponsibility, I had to repeat myself to 2 other managers by the name of Ms. Intan and Mr. Mohammad Rasyikin Rosli respectively. Both promised me that they will resolve the matter for me. To-date, I am still being charge for the reservation even though i was promised otherwise. I have not received any reply from my email from Cititel since my last email on 26 June requesting for a confirmation on the date of refund. The incident happened on 17 May. It takes 2 months to process a refund? Is it Cititel's policy to ignore guests' email? I travel extensively for work and leisure, but never had i experience such appalling service from hotels. Never again at Cititel!!! Horrible service from irresponsible management team!!!",1,Cititel Mid Valley
Kuala Lumpur,Mid Scale hotel - Location is OK,Kengkla,"Bangkok, Thailand",2016/10/08 22:18:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-13,Malaysia,"Stayed 6 nights for business in September 2011Cititel Mid Valley is well-located in mid valley shopping area, so it is convenient to find both food and goods. The room is ok, a bit small, nothing special. Cleanliness is acceptable. The lobby is very busy with group tour. I would rate as 3 stars hotel.It is good option in mid-vally area, if you have budget only for 3 stars.",3,Cititel Mid Valley
Kuala Lumpur,excellent for 3 star hotel,hoday,"Kota Kinabalu, Malaysia",2016/10/08 22:18:58,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-08,Malaysia,generally i am very happy to stay here and will come back again.room has good facility and clean.next door is midvalley shopping mall and short walk to ktm station.short distance to bangsar as well by taxi or shuttle bus.all the staffs are helpful.i recommend traveller to stay here for 3 star hotel.,4,Cititel Mid Valley
Kuala Lumpur,Recommended,travelotz8828,"Medan, Indonesia",2016/10/08 22:18:59,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-07,Malaysia,"I've stayed for 7 nights (26/06/11-03/07/11), very recommended, the location is good (next to Megamall and public transportations), the staffs are friendly, the service is quick ( i asked for extra pillows, less than 2 minutes the room sevice already at the front door ), the room is clean ( with 2 complimentary mineral water everyday ), my room's at 21st floor with view at the twin towers ( very beautiful at night ), the breakfast is great with a lot of menus and the taste is great too, once again it's recommended one...i'll be back for sure...",5,Cititel Mid Valley
Kuala Lumpur,upgrade to deluxe room,gmc001,Australia,2016/10/08 22:18:59,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-07-04,Malaysia,I have stayed here twice and both times upgraded to a deluxe room after a night in a standard room. The standard room is very small with no room for cases and a small bathroom. Although a non smoking room was booked we had to stay the first night on a smoking floor which was terrible. It stank and not just in the room but in the passageways. Our deluxe room was huge and clean (non smoking floor) although the safe was broken and the service men were unable to fix. The breakfast has a huge choice so there is something for everyone and fresh cooked eggs available (not all bain marie food)great location at Mid Valley with lots of shopping and restaurants.,3,Cititel Mid Valley
Kuala Lumpur,comfortable and convenient,tindomeil,malaysia,2016/10/08 22:18:59,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-06-29,Malaysia,"Very convenient as it is beside mid Valley shopping centre, excellent breakfast selection.room was comfortable , clean and newCheck in and out was easy",4,Cititel Mid Valley
Kuala Lumpur,Comfort and convenience..,FarahHammett,Tanjung Malim,2016/10/08 22:18:59,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-06-11,Malaysia,"It was a walk-in ... so they charged me for MYR 399 for deluxe room. The room was spacious and clean with long bath and tall shower. As a buisness hotel the facilities were superb.. im satisfied with the aminities provided. They also have iron and ironing board, hairdryer, ceiling fan and LCD tv. It also have many power socket in the room! They also give you complimentary RO water. The breakfastwas ok since its free. The location of the hotel is the best. You can shop till the shop closes, no worries about taxi cos I stay in Cititel. I choose cititel because its near to my seminar location. The trafic is also smooth but make sure you get up early. The staff is very helpful. The room service for food is also good, it was delivered in good time. Comfort and convenience - 2 words that best sum up Cititel Mid Valley for me. I will be return to the hotel end of this June and July .. this time i booked online and i booked SUPERIOR room without breakfast. It cost me MYR 193 per night... hope its going to be ok since i read about others review about the superior room is small. I chose superior because i will need the room just to sleep :) and themidvalley mall for dinner and movie. The negative point is just there are too many people at the lobby and long Q at the reception because the system alwys hang. Overall its ok.",4,Cititel Mid Valley
Kuala Lumpur,Superb Location,EHD67,"London, United Kingdom",2016/10/08 22:18:59,59200,Cititel Mid Valley Lingkaran Syed Putra,2011-05-17,Malaysia,"The Cititel is excellently located in the heart of Mid Valley Shopping Centre. The lobby is nice, large and bright. Very helpful staff. Found the rooms to be very small with little or no space for the suitcase. Had to put it on the bed to open it. Bathroom adequate but again small. Location wise this is the best of the three hotels in Mid Valley. However, whilst I would rate the other two at least four star hotels, Cititel would be a three. Overall OK if your on a budget.",3,Cititel Mid Valley
