postcode,reviewer,post_date,review_comments,name,reviewer_origin,country,review_title,city,scrapday,score,streetaddr
59200,Nezz,2010-08-24,"We booked this hotel on the Air Asia website so it was great value for money. We had a deluxe king bed room with a rollaway for our daughter. The room was spacious and the bed large and very comfortable. The bathroom had a large separate bath tub plus a roomy shower with rainshower head. There was plenty of cupboards for storage, a small but adequate fridge for drinks, tea making facilities and an in room safe. The tv had satellite channels and movie channels too. There was a gym and outside pool. Our room included a lovely Buffett breakfast and the resturant staff here were extremely friendly and helpful with answers to some of our shopping questions.",The Boulevard-St Giles Premier Hotel,"Perth, Australia",Malaysia,We booked this hotel on the Air Asia...,Kuala Lumpur,2016/10/08 22:17:27,4,Mid Valley Expressway
59200,sangasori,2010-08-23,"This was our second stay at the Boulevard and again we were very pleased with the clean stylish rooms /bathrooms and convenient location.Breakfast was of a wide varietyand the pool and gym are clean and well maintained.Being built adjacent to the Mid Valley Mall is a bonus as you can access shops,restaurants and supermarkets etc and it is easy to access several forms of transport to get you into Kuala Lumpur from just outside the hotel.We stayed for two nights and had three delux twin rooms and felt we received a lovely stay for a value price.",The Boulevard-St Giles Premier Hotel,NSW,Malaysia,Another happy stay at Boulevard,Kuala Lumpur,2016/10/08 22:17:27,4,Mid Valley Expressway
59200,Helsinki1972,2010-08-19,"Rooms: We stayed one night at the boulevard hotel in an executive deluxe suite. Paid 305MYR. The rooms was spacious and nice. No complaints. Comfortable and clean. Please see my pictures. However, since the Gardens hotel is also located in the Midvalley mall, for sure recommend to take the Gardens, the rooms are so much nicer and bright. Also service at Gardens hotel is a lot better. So, for a couple of Euros more, just go to the Gardens, the price difference is minimal, but the experience for sure is a lot better. Location: At the Gardens Mall (and connecting Midvalley Megamall), thus a great place for shopping, especially during the Malaysia Sales weeks. The Hotel is also one train stop from ""downtown"", about 50minutes to KLIA (approx 80Ringitt by Taxi) and about 25 min. from Batu Caves (approx 30Ringitt by Taxi)Conclusion:",The Boulevard-St Giles Premier Hotel,"Espoo, Finland",Malaysia,"Nice hotel, but Gardens hotel is preferred.",Kuala Lumpur,2016/10/08 22:17:27,3,Mid Valley Expressway
59200,Relakjack,2010-08-12,"Excellent location with easy access to the huge mall, and if you're not fussy you could spend your entire holiday in the same building, with decent shopping (two chain stores, one hypermarket, cinemas and a whole host of smaller shops). Also very easy to get to main KL shopping area if you're brave enough to face KL traffic. Rooms were decent, though could have been more brightly lit. Furnishings are acceptable, but not of top quality, breakfast spread was quite good. Decor is a bit dated, but again, if one is not too fussy, not much to complain about. Overall, for a short weekend trip to just chill and enjoy a bit of KL's sights, you could do much worse, especially at this price.",The Boulevard-St Giles Premier Hotel,SG,Malaysia,Good value for short stay,Kuala Lumpur,2016/10/08 22:17:27,4,Mid Valley Expressway
59200,Matfern,2010-08-08,"I stayed in Cititel MidValley Hotel last year and hated the room so much that I had to write a bad review on it. This year, I've decided to try out Bouelvard Hotel and it is definitely a much better choice if you are contemplating between the two hotels. I feel it's worth the slightly higher price difference as the standard room size is much bigger than that of Cititel.",The Boulevard-St Giles Premier Hotel,Singapore,Malaysia,Definitely a better choice as compared to my experience with Cititel Midvalley Hotel,Kuala Lumpur,2016/10/08 22:17:27,4,Mid Valley Expressway
59200,mosto,2010-08-08,Good location because adjoining it is a huge shopping complex with many restaurants. Hotel rooms are clean and spacious. Swimming pool and gym acceptable for its price and for short stay. Everything else is not encouraging. We booked 3 rooms but only 1 was ready when arrived and had to keep chasing and escalate to duty manager before the other 2 rooms are ready (took at least 4 hours). No room make-up service and had to chase for 3 hours for that. Staff at reception are very confused - hear a couple also complained for room not being available despite online check-in. Need to be very patient with the staff. Hotel furniture need to be upgraded and bath towers are threadbare. Good for 2 nights stay and only if you get a promotion rate. Reminds me of a airport hotel with no character but largely popular because of its location and price is reasonable.,The Boulevard-St Giles Premier Hotel,"Hong Kong, China",Malaysia,"Good location, clean but no service and poor staff efficiency",Kuala Lumpur,2016/10/08 22:17:29,3,Mid Valley Expressway
59200,Rikimo,2010-08-04,"I travelled with my hubby and another couple. We just came back from Hilton Sentral (see review). Even though we experienced extremely poor service at Hilton, we all agreed Boulevard Hotel was not comparable to Hilton (partly coz Hilton is 5stars and this hotel is 3.5stars). I wouldn't rate this hotel 4stars as it is lacking a lot of things.1. Try and request for a room NOT facing the North court apartment.. the traffic noise starts from 6.30am everyday..you'll be woken up by honking sound.2. Bed is definitely the same hardness as Thai's bed. My hubby and I didn't have a problem, but if you're use to Aussie bed softness, you might struggle a bit.3. Room amenities are ok. The room seem to be lacking a personal feel.. I put it down to lack of soft touch (flowers, deco).4. Fantastic location if all you want to do it SHOP. Midvalley mall is connected to The Garden mall. It caters to all shopping needs. I personally loved the location, but for the other two men, they didn't. It was very far from everything else so we ended up taking taxi everywhere. The train is not convenient to anywhere else..and its hot and smelly (pack full of sweaty people).5. Staffs in general aren't very approachable. We booked 2 executive room and one of the room was not ready until 3.30pm (even though check-in is 2pm). 6. Executive floor lounge is average. The breakfast is average. I would suggest go down to Wild Rice to have their buffet breakfast instead. And ladies, even though it says the executive lounge offers cocktail, that's incorrect. They only offer beer and usual whiskey selection.. no cocktail or mocktail.Apart from the above 6 points, I would recommend this hotel only to those who are happy to pay no more than RM280NETT/night and want to shop til they drop. If not, you can definitely find a nicer and more comfortable hotel within KL.We're going to try Bukit Bintang area next time as everything is within walking distance.",The Boulevard-St Giles Premier Hotel,"Perth, Australia",Malaysia,Average hotel with average service. Nothing special.,Kuala Lumpur,2016/10/08 22:17:29,3,Mid Valley Expressway
59200,Nemesis32,2010-08-02,"The hotel, in my opinion is quite good value. We paid RM250nett per night, which i find quite reasonable even if it exclude breakfast.The best part of this hotel is that it's linked to the Mid-Valley Megamall, which means you literally do not need to go anywhere else unless you feel the need to go places like Chinatown, Bukit Bintang etc. Location wise, mid valley is inconvenient. It is only served by the KTM, which i kindly urge anyone to avoid. Just take a cab and pay a little more for the comfort and avoid the agony of waiting and squeezing in the hot crowded train.",The Boulevard-St Giles Premier Hotel,"Singapore, Singapore",Malaysia,Good value hotel at Mid Valley area,Kuala Lumpur,2016/10/08 22:17:29,4,Mid Valley Expressway
59200,Father_of_3_kids,2010-07-15,"Tried to book but was told no vacancy. Booked & stayed at near-by hotel but room was small & TV kept on flicker. So, decided to switch on 2nd nite. And Boulevard was available when i checked at hotel web site. Booked it & checked out the next morning. Both room & toilet in Boulevard was much bigger. Wide spread of breakfast. Highly recommend red-bean soup. Fruits selection was good too. However, to book hotel airport cab will cost u RM150. Not sure, why so ex.",The Boulevard-St Giles Premier Hotel,Singapore,Malaysia,stay for a nite,Kuala Lumpur,2016/10/08 22:17:29,4,Mid Valley Expressway
59200,WorldWideTravelBoy,2010-07-15,"The best hotel I stayed at during my 4 city tour of Southeast Asia. The hotel looks brand new, and have very stylish rooms (like the W hotels). The gym was fully furnished, and the breakfast was to die for. The hotel is next to the biggest mall in KL, where you can find some excellent restaurants at Non-Tourist prices.My only complaint is that the hotel is a little far from the main tourist attractions in KL. But Taxi is pretty cheap in KL, so it wasn't a major issue.",The Boulevard-St Giles Premier Hotel,"San Diego, CA",Malaysia,"Gorgeous Hotel, next to the best Mall in KL",Kuala Lumpur,2016/10/08 22:17:29,5,Mid Valley Expressway
59200,KrisBKK,2010-06-21,"Lobby is nicely decorated, rooms are sparse and functional. small, old TVs. provides some of the extras like toothbrush and toothpaste, razor. staff is prompt and courteous if a bit curt. beds are marginally better than sleeping on the carpeted floor.",The Boulevard-St Giles Premier Hotel,Bangkok,Malaysia,Business all the way,Kuala Lumpur,2016/10/08 22:17:30,3,Mid Valley Expressway
59200,IBJAF,2010-06-15,"Nice hotel,clean rooms,good room service.,excellent location right in the center of Mid valley .The down side is the studio suite bath room doors dont have a latch , so Privacy in the bathroom ??? Rooms are a bit dark because of the decor.Hot water is not available in the shower in the morning 4 to 5 am .Why ???The front office staff could smile a bit more .",The Boulevard-St Giles Premier Hotel,KL,Malaysia,Nice place within the Mid Valley Mall,Kuala Lumpur,2016/10/08 22:17:30,3,Mid Valley Expressway
59200,icecreamlover88,2010-06-12,"I've stayed for a night at this hotel for a change from nearby hotels, it meets my expectations!First, Roomy. Lots of space to move around not only the room but also the bathroom.Second, King Size bed. Plenty of space, can fit up to 3 skinny travellers, good for couples travelling with 1 kid.Third, Clean. Clean rooms and clean bathroom. Fourth, Lots of tv channels such as movies to keep you occupied at night after shopping hoursLastly and not least, CONNECTED TO SHOPPING MALLS!! for those shopping lovers out there, plus plus!!Would stay here again if they have a promotion.",The Boulevard-St Giles Premier Hotel,australia,Malaysia,Roomy!,Kuala Lumpur,2016/10/08 22:17:30,4,Mid Valley Expressway
59200,Suzu,2010-05-24,"Stayed in The Boulevard MV on 21 - 23May 10 with my sister and my young child. A friend helped us to book on a Superior room with a twin bed but I requested for a king bed as I have an infant with me.Upon checked in they managed to give me an upgrade to a Deluxe room (with king bed) and I was a very happy hotel guest!Room was comfy and very clean. The housekeeping maid always clean up our room properly and helped us to organise our stuff daily (my girl's soft toys) and that really did it for me! XDLocation was super duper good! You can basically get almost everything in Mid Valley and Jusco was just few steps away from the internal hotel access. We didnt sample the breakfast at the coffee house though as our room rate only comes with 1 ABF. But I didnt understand how come such an establishment is not providing any complimentary broadband internet service, nor do they offer any Wi-Fi, not even in the lobby! And the television channels and signals could have been better....Overall, it was good stay.",The Boulevard-St Giles Premier Hotel,"KK, Sabah",Malaysia,Very Good Location,Kuala Lumpur,2016/10/08 22:17:30,4,Mid Valley Expressway
59200,Diving-Addiction00,2010-05-17,"Have stayed at this hotel 5-6 times in the last 3 years and was surprised the room was colder than it was in the past. The aircond was one of the issues I had with the hotel in the past as it was never cold at nights when sleeping but was great this time around.Room was clean, bathroom as expected with hot and cold showers working.Convenient hotel for those with business in the area; its a step up from cititel also at Midvalley and is catered for businessmen and family's.Wish the internet was free for the price we pay for this hotel. Other hotels are offering free internet at the same rates Boulevard is charging.Staff were friendly and had no issues with the hotel.",The Boulevard-St Giles Premier Hotel,"Singapore, Singapore",Malaysia,Quality hotel for the price you pay,Kuala Lumpur,2016/10/08 22:17:30,4,Mid Valley Expressway
59200,MashDaddy,2010-05-04,"Well maintained hotel with good services. Dissapointed that free internet svc. was not available. Direct access to the huge Mid Valley Mall is an added plus. At the reception, they tend to Authorize your card while communicating ""verification Only"".",The Boulevard-St Giles Premier Hotel,"Dhaka City, Bangladesh",Malaysia,Efficient Establishment,Kuala Lumpur,2016/10/08 22:17:31,4,Mid Valley Expressway
59200,side11,2010-04-16,"We stayed here when visiting family in Petaling Jaya. The hotel is well positioned right next to Megamall and another mall with literally ""thousands"" of shops, restaurants and cinemas so great if you like that sort of thing (which my wife and daughter do). It's also convenient for central KL.We took a suite which was large and comfortable. Clean enough although room cleaners tended to come in rather late to clean the room.Only one rather functional restaurant - we only ate breakfast there which was just OK (not a patch on the Hilton PJ breakfast - which must be one of the best in the world - though).Pool was OK as was gym. Valet parking at the entrance was very useful. Driving to the front door was a bit involved.Generally a pretty decent functional 3/4 star hotel and I will go back.",The Boulevard-St Giles Premier Hotel,Hong Kong,Malaysia,Good hotel,Kuala Lumpur,2016/10/08 22:17:31,4,Mid Valley Expressway
59200,s_pearceHoChiMinh,2010-04-08,"I stayed at the Boulevard hotel Mid Valley for 2 weeks in January 2010. Check-in was quick and easy, the room was an adequate size, with modern contemporary decoration, fairly basic, but clean, with a bathroom - shower and toilet only. The room was on a high floor and although it wasn't noisy, you could hear the constant hum of the city and huge air conditioners below. The hotel is not 5 star, but has all the facilities required for a business trip. The pool was adequate, although not very attractive, the gym was small, but again adequate. The buffet breakfast had a nice range and large selection of food, especially Asian food, although western style food was also available. The room service was adequate, but not very inspiring - the shopping centre next door has a better range of restaurants and more value for money dinners. The location is not central KL, but the access to KL city centre is good, with the train, taxi and road links all close by. Its not a luxury hotel and I would not stay here for a vacation, but for the price and a business trip, it did the job!",The Boulevard-St Giles Premier Hotel,"London, United Kingdom",Malaysia,Good business stay hotel for the price,Kuala Lumpur,2016/10/08 22:17:31,4,Mid Valley Expressway
59200,aralegatsu,2010-03-19,"Boulevard is at the top of my hotel list. The location was great as it is surrounded by Midvalley and the new Gardens.Overall, room is worth for the money with a king bed and all the necessities.It is good to reserve the room using their online booking system.",The Boulevard-St Giles Premier Hotel,"Kuala Lumpur, Malaysia",Malaysia,"Nice location, great room",Kuala Lumpur,2016/10/08 22:17:31,3,Mid Valley Expressway
59200,SINGTRAVELLER_9,2010-03-06,"I always stay here whenever I'm in KL. The rooms are always reasonably clean and comfortable. Facilities are quite well-maintained. Never had problems. My last stay on 4th March was however slightly marred. I got a suite which was big and comfortable, but the slippers and some other toiletry items were missing. The breakfast buffet's been improving. Service at the restaurant is efficeint and friendly. Best thing about this hotel is that it is located at the Mid-Valley shopping mall which is huge. Very convenient for shopping and dining. And there are lots of good restuarants within and around the vicinty of the mall. Very convenient.",The Boulevard-St Giles Premier Hotel,"Singapore, Singapore",Malaysia,Perfect for business travellers,Kuala Lumpur,2016/10/08 22:17:31,4,Mid Valley Expressway
59200,Mike_Khong,2010-01-17,"Just a quick intro so you are aware of any cultural bias; I am Malaysia-born, but have lived in UK and Australia most of my life. Having read various reviews, I was pleased to find a very nice hotel overall.We rented a car (as I am familiar with the crazy KL traffic) (NB GPS a must) so the first good point was valet parking, the price offset if you get the ticket endorsed at the concierge. Alternative parking was in the shopping mall carpark which was pretty cheap(by our standards), more on this later. Check in was a breeze, staff were very pleasant and efficient. Prebooked additional beds were trundled in soon after we arrived in the rooms, which were connecting as booked. The connecting door was also open (we have occasionally been to hotels where we had to call housekeeping to do this) and everything was very clean. The rooms were adequate in space, while not overly spacious. The six of us found no problems. Only minor gripe was the inadequacy of storage for clothes for all of us (2 adults, 4 children) to unpack fully, and a dry as opposed to a steam iron.Beds were rather firm(!) as noted by another reviewer, but I found them comfortable enough. Some may find the firmness too much if they are used to a softer mattress - be somewhat warned! The bathroom was clean and well maintained. The air-con worked very well and was easy to control.We booked executive rooms - well worth the small extra at the time of booking for the use of the executive lounge for breakfast, and snacks but only till 8 pm. No major meals though. I suspect the main restaurant had a bigger b'fast selection but what we had was adequate. We also had free broadband as part of the package.Service at all times was polite and reasonably efficient.The hotel is situated on top of a shopping mall, one of the larger in KL. From the hotel lobby you can walk through corridor and you are there! It certainly had a very good choice of all the usual shops and anchor stores, including as normal in KL, food courts. These were comprehensive in choice, more expensive than on the street but quality was good, and of course, surroundings were comfortable.Being at the confluence of several major highway routes means easy access to the rest of KL so no hassles there. If you are driving yourself, parking by KL standards is easy as there are several entrances to the mall carpark, pick any, it makes no difference as the lifts take you into the shops and you can walk to the hotel access corridor from anywhere. Otherwise use the valets, as noted before. The carpark is not bad by KL standards, routes inside are well defined (the significance of this statement can only be appreciated by people familiar with Malaysian multilevel carparks!!) and I saw very few jam-ups.Only one other gripe - when we were there the hotel overhauled its hot water system. This resulted in less hot water for about 3 days - enough for me as I don't have it too hot but my wife complained she couldn't have her usual skin reddening temperature! It could have been an issue for some but we never had NO hot water. Just bad luck to be there at that time.Overall I enjoyed my stay and would certainly stay there again, as we and the kids enjoyed easy shopping access, easy food access (we even let them go unaccompanied after a few days) and easy road access to anywhere in KL (traffic jams notwithstanding)!!",The Boulevard-St Giles Premier Hotel,"Townsville, Australia",Malaysia,"Good position, pleasant rooms, shopping and food at doorstep",Kuala Lumpur,2016/10/08 22:17:32,4,Mid Valley Expressway
59200,dnilbroloc,2010-01-10,"Lovely minimalist decor. I've stayed in a few hotels around the area, I would definitely pick this hotel again over the rest. Rapid check-in, well done!I wouldn't recommend this hotel for KL first timers, tourists, or even shopaholics. Stay here if you've been to KL before, know the area well, love food in Bangsar, able / willing to drive around. I agree this hotel is best for locals, those who appreciate weekend brunch and movies sans KL mad traffic.",The Boulevard-St Giles Premier Hotel,"London, United Kingdom",Malaysia,Great if you know the area,Kuala Lumpur,2016/10/08 22:17:32,4,Mid Valley Expressway
59200,australia_garage,2010-01-08,"Nicely priced, with good facilities and ideally located. I had no idea it was so nicely positioned until we arrived! Room was just nice, not too big and definitely very clean.The gym was very well equipped, quite surprised! Service staff were helpful too. Plenty of entermaintment in the mid valley mall to keep you busy. Visit the local coffeeshop across the road (parallel to the other complex) and taste the local food!Only complaint was that the TV wasnt working too well!",The Boulevard-St Giles Premier Hotel,Melbourne,Malaysia,Ideally situated,Kuala Lumpur,2016/10/08 22:17:32,4,Mid Valley Expressway
59200,jon7070,2010-01-08,"This is the 4th time we stayed at the Boulevard Hotel. Main reason would be the easy access to the shopping malls below and the opposite Robinson Mall. Since wifey liked M&S and Robinson, it was a strategic place to begin with. This time around we arrived on a Public Holiday after a 3 hours drive from Melaka. Mind you, entering KL was bad and we were in the jam for almost 1 1/2 hours but by KL standard, it is nothing to shout about. Upon checking into the room, it was quite smelly...like someone smoked in the room before even we requested for a NON Smoking room. The house keeping on duty came promptly and sprayed some "" odor away "" chemical and the room feels nicer.The rooms are of good size and our king size bed was quite comfortable. We did ask for an additional bed but was told its fully booked. So we asked them to improvised which they did, and lent us a sleeping bag for a young relative who decided to tag along a the last minute.The next day we went to 1 Utama, wifey wanted to check the M&S there and other stuff. Not too bad since the taxi driver did use the meter and took us only 20 minutes top to get to 1Utama Shopping Mall.We like the hotel as there are plenty of food outlets and restaurant around but can be quite pricey. Other than that, son enjoyed the pool everyday we were there.In conclusion, you get what you paid for. We enjoyed ourselves there and would most probably stay there again.",The Boulevard-St Giles Premier Hotel,"Bandar Seri Begawan, Brunei Darussalam",Malaysia,Convenient and Strategic,Kuala Lumpur,2016/10/08 22:17:32,4,Mid Valley Expressway
59200,OldSaint,2009-12-14,"The hotel is within the huge Mid Valley Shopping complex, situated on the border between KL and Petaling Jaya and therefore has limited other attractions to offer tourists. Due to the mega mall being a local attraction, getting to the hotel is not easy with frequent traffic jams. During the time of my stay, there seems to be more local guests and businessmen at the hotel than overseas tourists.We stayed at a Superior room for 1 night. Nothing spectacular other than the dark walnut theme of the room. Water overflowed easily to other parts of the bathroom due to the poor seal at the bottom of the shower recess door. Next night we stayed at an Executive Suite which was very spacious with a King size bed, a sofa lounge area and a large L-shaped desk for work. When we moved into the room at 4:00pm , everything was still in a mess as left by the previous guest. The room was promised to be ready and cleaned by 2:00pm. We had to remind housekeeping which was embarassed and responded quickly. For tourists there are better value hotels in KL and the Bukit Bintang area would be more appropriate with night life, entertainment , shopping variety and closer to other attractions.",The Boulevard-St Giles Premier Hotel,"Melbourne, Australia",Malaysia,More for Locals & Businessmen,Kuala Lumpur,2016/10/08 22:17:32,3,Mid Valley Expressway
59200,ChilipadiYan,2009-12-03,"Great location for food, movie and shopping during Christmas.",The Boulevard-St Giles Premier Hotel,Singapore,Malaysia,Great location!,Kuala Lumpur,2016/10/08 22:17:34,4,Mid Valley Expressway
59200,divadownunder,2009-11-27,"Stayed in Boulevard Hotel, Mid Valley for 4 nights in KL. The location is great, in between Kuala Lumpur and Petaling Jaya about, in the Mid Valley Megamall along with other hotels such as Cititel and The Gardens. For USD 85 per night I got a deluxe on the executive floor with access to the lounge on the 26th floor which offered complementary drinks etc.The room was spacious, clean, decorated in a minimalist chic style. Bed was okay, rather firm but still comfortable. Not for a couch potato as not much of entertainment in terms of TV channels but when a 6-floor expanse of retail therapy is next door, I have all the entertainment I need! Plus it was only a 15 minute taxi ride to the city centre.Breakfast is served on the 9th floor, with a choice of indoor or outdoor dining (patio or poolside). Food was varied but average with both Western and Asian choices, a bit bland for my taste.Taxi ride from the Kuala Lumpur International Airport costs RM 74.30 (USD 21) including toll fees and took around 45 minutes.On the flight back, I decided to catch the KLIA Express to the airport. Taxi ride from the hotel to KL Sentral costs RM 9 (USD 2.5) and the KLIA Express itself costs RM 35 (USD 10). I was also able to check in with my baggage before boarding the train as they had a counter for Malaysian Airlines, Emirates, Cathay Pacific and Royal Brunei.Recommended for both business and leisure travel",The Boulevard-St Giles Premier Hotel,"Jakarta, Indonesia",Malaysia,Value for money with great location,Kuala Lumpur,2016/10/08 22:17:34,3,Mid Valley Expressway
59200,q8mei4,2009-11-05,"I lost my jacket in my hotel room, which I left it under the comforter. After informing the reception at night they told me the housekeeper which in charge of cleaning that level wasn't in so i took their words hoping that they will at least inform me something in the morning. But alas for the 3 times that I ask the reception they will just call the housekeeping checking it over again but I didn't get any response from them they will say I will get back to you. Just as I expected I didn't get my jacket back. Watch out for things your things if you will to stay up there ...",The Boulevard-St Giles Premier Hotel,malaysia,Malaysia,Nothing fabulous ...,Kuala Lumpur,2016/10/08 22:17:34,2,Mid Valley Expressway
59200,rihyy9,2009-10-13,"stayed here due to the offer from the hotel web itself during the hari raya season. a great bargain for a deluxe king bed bedroom at MYR200, which is considered cheap for a hotel like this. very roomy, lots of space, GREAT location with great room service. just call the number and there she was with extra toiletries.within minutes. will need to pay for internet at a per day rate. bathroom is just average.would stay here again if another great offer is available!",The Boulevard-St Giles Premier Hotel,Surabaya,Malaysia,Will come here again IF there is another great offer,Kuala Lumpur,2016/10/08 22:17:34,4,Mid Valley Expressway
59200,5024kerry,2009-09-05,"Hi, Stayed at the Boulevard Hotel in the Mid Valley July 27th 2009. Our experience was FANTASTIC. We stayed in an Executive Suite, and we had access to the Executive Lounge free. This entitled us to go into the executive room, read, watch Television, smoke, and had happy hour at no charge, and refreshments. It was just lovely to relax there. The breakfast was the BEST that I have ever had at any hotel in the world. Every day, something different. The rooms were lovely and modern, absolutely clean, and the staff were unbelievable. Right next door is the 5-6 floor Mega mall, with fantastic shopping. You just go out a door in the lobby, and directly into the mall. Not fae to go back to your room and rest or take your shopping back. I will definately stay there whenever I go to KL. Only 15 mins by cab to the city, but well worth the stay at the Boulevard Hotel. They treat you like royalty, nothing is too much trouble for them.Kerry Stedford ....kstedfor@bigpond.net.au",The Boulevard-St Giles Premier Hotel,Australia,Malaysia,"The best hotel, Mid Valley, Great shopping mall next door.",Kuala Lumpur,2016/10/08 22:17:34,5,Mid Valley Expressway
59200,Wallwork,2009-08-29,"My family and I stayed at the Boulevard for almost two weeks and we loved every second of our time there. The staff were kind and helpful, the rooms were lovely and clean and the views over KL were fantastic.We booked a huge corner room with a connecting room for our children. We also took advantage of the Executive lounge on the twenty sixth floor. The Lounge offers complimentary glasses of wine and nibbles between 6pm and 8pm and watching the sun set over KL was one of the highlights of each day! The breakfasts in the Lounge were splendid and the staff could not have been more hospitable. The swiimming pool area was also a treat.A door in the lobby leads to one of the best shopping malls in the world - the Mid Valley Mall. It was great to nip out to snack in the mouth watering Food Court, have an ice cream at 10 pm or visit the multi screen cinema complex in the mall.My teenage children never ran out of places to visit or things to do.",The Boulevard-St Giles Premier Hotel,Oxford,Malaysia,"Great value, great location and great facilities",Kuala Lumpur,2016/10/08 22:17:35,5,Mid Valley Expressway
59200,KuantanCurls,2009-08-29,"I checked into the Boulevard with my family for a quiet weekend shopping in KL. We stayed at the club level and were pleased with the service, which was ok for the price we were paying. The rooms weren't big, but they were adequate, clean and quite stylish. The kids were devastated there was no children's channel, but they can live without television (just).The staff were lovely, and the convenience of having 2 superb shopping malls beneath the hotel was great. The thing that really let the place down for us were the TERRIBLE beds! I'm used to sleeping on a firm mattress, but these were so hard I woke up everytime I turned over in the night. They were so hard I didn't even want to sit on them to watch TV. Even my young children compained, the only one who was happy was our 4 year-old who was in a foldaway bed. We were going to check out the next day to go elsewhere, but the very helpful staff put an extra comforter (thin duvet) on the mattress to try and ease the brick-like effect. It didn't make much of a difference, but it made it bearable enough for us to grit our teeth and go with it as we only had one night more to stay. We appreciated the gesture,They did ask us the next morning if that had helped and in every other way tried to make sure we were comfortable.We usually stay in the Renaissance, which is fabulous, but thought we'd try somewhere else for a change. The Renaissance has beds with firm mattresses covered with a fabulous thick mattress-protector which has the effect of giving me the comfort of firm, spine-support with the delicious 'aaah' factor I look for when sinking into a perfect sleep.Thanks for trying Boulevard, but we're going to the Renaissance next time.",The Boulevard-St Giles Premier Hotel,Malaysia,Malaysia,Beds like bricks,Kuala Lumpur,2016/10/08 22:17:35,2,Mid Valley Expressway
59200,Lee-Han,2009-08-27,"Stayed at the boulevard club floor in june with 2 young children.. Honestly, they club floor is equivilent to perhaps the deluxe class in better hotels like novetel or parkroyal in KL. The service was prompt, but parking was really difficult. Would suggest you use the valet if u arrive on a crowded day. Had breakfast and cocktails at the club lounge, which was a good choice considering the hotel was quite packed. The pool was adequate, the kids enjoyed themselves very much. It was useful to b able to get back to the hotel for some rest and quiet before heading out to the mall downstairs for more shopping and eating. Do note that traffic around the hotel seems to be always congested, so it does take a while to leave if u intend to use this hotel as a base to explore KL, not recommended. Getting a taxi from the hotel take ages on weekends.. so be forewarned..all in all, will not hesitate to go back, but will definitely take the club floors.",The Boulevard-St Giles Premier Hotel,Singapore,Malaysia,Not Bad,Kuala Lumpur,2016/10/08 22:17:35,4,Mid Valley Expressway
59200,Christine Yf S,2009-08-15,"We stayed for 16 days at the Boulevard Hotel and did we ever regret staying at this place. If the room was not fully paid in advance, we would have moved out of this hotel on our 3rd night stay. The front desk was arrogant and gave us a smoking room with a king bed even though we requested for a non smoking, twin room several months ahead while making the reservation. When we complained, they told us that the hotel was fully booked and that they would move us to a non smoking/twin room the next day. The next day, we were moved to a twin room BUT a smoking one. Once again, they move us and boy, the room that we got this time was in need of a refurbishing. Paints were peeling off and the chair rocks each time we sat on it (my daughter and I are of petite nature), so much so we dare not sit on it. The hotel elevator has a musky smell and the air condition in it was so weak ... lobby was much cooler than the elevator. Breakfast in the coffee shop was horrible. Even though breakfast was included in our rate (the executive rate), we ended having breakfast outside everyday. There's this coffee stand (mamak store) in the mall next to the hotel entrance. They serve the best local breakfast (nasi lemak or soft boil eggs) and it's so much cheaper than eating in the hotel. The KTM train was never on time!! One thing for sure and that is we will be staying somewhere else the next time we visit Kuala Lumpur.",The Boulevard-St Giles Premier Hotel,toronto,Malaysia,executive club???,Kuala Lumpur,2016/10/08 22:17:35,1,Mid Valley Expressway
59200,marinautama,2009-08-05,"I loove this hotel..for the price of it, it was my best hotel experience. We booked a non smoking standard room, but they were fully booked so they upgraded us to a huge corner room. The bed was comfy, the bath was fantastic and overlooking a mall, the room had two huge windows looking out to the sprawling city view..we were awed.Breakfast was wonderful by the pool and they even gave us some apples as a nice surprise in our roomThere is this little corner cafe (the rice?) at the lobby,the lady there was very niiiiceee..she shared her experiences with Malaysia with us and always smiled regardless how messy and noisy our children were at her quiet corner..This hotel is quite far from city center, but has direct access to Midvalley, which is a huge mall and they have everything there...if you want to shop crazy, you should stay here at least a night and shop from AM to PMWould definitely stay there again",The Boulevard-St Giles Premier Hotel,Jakarta,Malaysia,Superb,Kuala Lumpur,2016/10/08 22:17:35,5,Mid Valley Expressway
